id_pais_origen,id_pais_destino,migrantes
BHR,BGR,2.0
BHR,CAN,14.0
BHR,CUB,1.0
BHR,EGY,503.0
BHR,ETH,5.0
BHR,FRA,32.0
BHR,GAB,1.0
BHR,DEU,2.0
BHR,HKG,2.0
BHR,IDN,403.0
BHR,IRQ,27.0
BHR,ISR,1.0
BHR,ITA,1.0
BHR,KWT,2.0
BHR,LBY,5.0
BHR,MDG,19.0
BHR,MAR,34.0
BHR,MMR,124.0
BHR,NZL,1.0
BHR,OMN,7.0
BHR,PHL,175.0
BHR,SAU,3.0
BHR,ZAF,6.0
BHR,SDN,3.0
BHR,CHE,1.0
BHR,SYR,46.0
BHR,THA,39.0
BHR,TUN,47.0
BHR,TUR,7.0
BHR,GBR,4.0
BHR,USA,50.0
BHR,VEN,1.0
BHR,PSE,1222.0
BHR,YEM,105.0
BHR,ZWE,3.0
BGD,AFG,44.0
BGD,DZA,2.0
BGD,AGO,10.0
BGD,ARG,1.0
BGD,AUS,40.0
BGD,AUT,42.0
BGD,BHR,22.0
BGD,BEL,19.0
BGD,BTN,11.0
BGD,BIH,2.0
BGD,BRA,2.0
BGD,BRN,94.0
BGD,BGR,130.0
BGD,BDI,1.0
BGD,KHM,346.0
BGD,CAN,228.0
BGD,TCD,2.0
BGD,CHN,30.0
BGD,CUB,1.0
BGD,CYP,2.0
BGD,CZE,2.0
BGD,DNK,105.0
BGD,EGY,62.0
BGD,ETH,3.0
BGD,FJI,9.0
BGD,FIN,4.0
BGD,FRA,13883.0
BGD,DEU,179.0
BGD,GRC,8.0
BGD,GUM,2.0
BGD,HKG,75.0
BGD,HUN,96.0
BGD,IND,12501.0
BGD,IDN,383.0
BGD,IRN,38.0
BGD,IRQ,6.0
BGD,IRL,45.0
BGD,ITA,161.0
BGD,JPN,14.0
BGD,JOR,4.0
BGD,KEN,6.0
BGD,KWT,269.0
BGD,LAO,1.0
BGD,LBN,6.0
BGD,LBR,24.0
BGD,LBY,2.0
BGD,LUX,6.0
BGD,MAC,33.0
BGD,MKD,4.0
BGD,MDG,6.0
BGD,MWI,1.0
BGD,MYS,100.0
BGD,MDV,2.0
BGD,MLI,4.0
BGD,MHL,3.0
BGD,MUS,4.0
BGD,MEX,21.0
BGD,MCO,6.0
BGD,MAR,3.0
BGD,MMR,4478.0
BGD,NAM,2.0
BGD,NPL,2.0
BGD,NLD,4.0
BGD,NZL,10.0
BGD,NGA,3.0
BGD,NOR,12.0
BGD,OMN,7166.0
BGD,PAK,3894.0
BGD,PHL,140.0
BGD,POL,2.0
BGD,PRT,9.0
BGD,QAT,6.0
BGD,SAU,4522.0
BGD,SEN,12.0
BGD,SCG,20.0
BGD,SLE,24.0
BGD,SGP,232.0
BGD,ZAF,91.0
BGD,LKA,674.0
BGD,SDN,3.0
BGD,SWZ,2.0
BGD,SWE,6.0
BGD,CHE,143.0
BGD,SYR,248.0
BGD,TZA,22.0
BGD,THA,37.0
BGD,TLS,9.0
BGD,TGO,1.0
BGD,TUN,4.0
BGD,TUR,1.0
BGD,UGA,1.0
BGD,ARE,59.0
BGD,GBR,1750.0
BGD,USA,360.0
BGD,VUT,3.0
BGD,VEN,1.0
BGD,VNM,4.0
BGD,YEM,22.0
BGD,ZMB,6.0
BGD,ZWE,41.0
BRB,AIA,10.0
BRB,ATG,72.0
BRB,ARG,8.0
BRB,ABW,56.0
BRB,AUS,4.0
BRB,BHS,36.0
BRB,BLZ,12.0
BRB,BMU,8.0
BRB,CAN,55.0
BRB,CYM,9.0
BRB,COL,4.0
BRB,CRI,7.0
BRB,HRV,1.0
BRB,CUB,178.0
BRB,DNK,24.0
BRB,DMA,51.0
BRB,DOM,63.0
BRB,FRO,4.0
BRB,FJI,1.0
BRB,FIN,5.0
BRB,FRA,3111.0
BRB,GUF,10.0
BRB,DEU,7.0
BRB,GRD,123.0
BRB,GLP,26.0
BRB,GTM,24.0
BRB,HTI,8.0
BRB,HND,42.0
BRB,HUN,3.0
BRB,IND,1.0
BRB,IRL,9.0
BRB,ITA,2.0
BRB,JAM,446.0
BRB,LUX,3.0
BRB,MKD,2.0
BRB,MEX,5.0
BRB,MCO,1.0
BRB,MSR,27.0
BRB,ANT,155.0
BRB,NZL,54.0
BRB,NIC,8.0
BRB,NER,2.0
BRB,NGA,7.0
BRB,NOR,4.0
BRB,PAN,3599.0
BRB,PER,5.0
BRB,PRI,37.0
BRB,SCG,8.0
BRB,ZAF,16.0
BRB,ESP,179.0
BRB,KNA,61.0
BRB,LCA,52.0
BRB,VCT,183.0
BRB,CHE,3.0
BRB,TGO,3.0
BRB,TTO,2476.0
BRB,TCA,3.0
BRB,GBR,4792.0
BRB,USA,12029.0
BRB,URY,4.0
BRB,VEN,106.0
BRB,VIR,124.0
BRB,VGB,8.0
BLR,ALB,6.0
BLR,DZA,34.0
BLR,AGO,3.0
BLR,ARG,42.0
BLR,AUS,218.0
BLR,AUT,83.0
BLR,BEL,94.0
BLR,BMU,4.0
BLR,BRA,30.0
BLR,BGR,104.0
BLR,BFA,2.0
BLR,KHM,14.0
BLR,CAN,5670.0
BLR,CAF,6.0
BLR,CHL,15.0
BLR,CHN,29.0
BLR,COL,3.0
BLR,COD,9.0
BLR,CIV,4.0
BLR,HRV,866.0
BLR,CUB,1.0
BLR,CYP,141.0
BLR,CZE,3195.0
BLR,DNK,4.0
BLR,EGY,10.0
BLR,EST,9979.0
BLR,FJI,2.0
BLR,FIN,59.0
BLR,FRA,469.0
BLR,GEO,5787.0
BLR,DEU,151.0
BLR,GHA,5.0
BLR,GRC,4.0
BLR,GIN,32.0
BLR,HKG,80.0
BLR,HUN,1566.0
BLR,IND,157.0
BLR,IRQ,3.0
BLR,IRL,16.0
BLR,ISR,385.0
BLR,ITA,69.0
BLR,KAZ,80433.0
BLR,KOR,1.0
BLR,KGZ,5049.0
BLR,LVA,60002.0
BLR,LBR,7.0
BLR,LBY,3.0
BLR,LTU,42103.0
BLR,MAC,3.0
BLR,MLI,38.0
BLR,MEX,75.0
BLR,MDA,4767.0
BLR,MAR,4.0
BLR,NLD,31.0
BLR,NZL,5.0
BLR,NER,11.0
BLR,NGA,34.0
BLR,NOR,22.0
BLR,PAK,6.0
BLR,POL,415683.0
BLR,ROU,967.0
BLR,RUS,985601.0
BLR,SEN,2.0
BLR,SCG,2.0
BLR,SLE,3.0
BLR,SGP,4.0
BLR,SVK,1265.0
BLR,SVN,108.0
BLR,ZAF,72.0
BLR,ESP,2.0
BLR,SWE,613.0
BLR,CHE,26.0
BLR,TGO,16.0
BLR,TUN,6.0
BLR,TUR,74.0
BLR,UKR,276999.0
BLR,GBR,143.0
BLR,USA,46247.0
BLR,URY,5.0
BLR,PSE,7.0
BLR,YEM,4.0
BLR,ZWE,3.0
BEL,DZA,153.0
BEL,AND,6.0
BEL,AGO,154.0
BEL,ARG,147.0
BEL,AUS,2002.0
BEL,AUT,2724.0
BEL,BHR,5.0
BEL,BMU,6.0
BEL,BOL,128.0
BEL,BIH,40.0
BEL,BWA,2.0
BEL,BRA,2093.0
BEL,BGR,13.0
BEL,BFA,1.0
BEL,BDI,1207.0
BEL,KHM,12.0
BEL,CMR,324.0
BEL,CAN,27479.0
BEL,CAF,185.0
BEL,TCD,29.0
BEL,CHL,469.0
BEL,CHN,4.0
BEL,COL,280.0
BEL,COD,739949.0
BEL,COG,381.0
BEL,CRI,51.0
BEL,CIV,7.0
BEL,HRV,354.0
BEL,CUB,9.0
BEL,CZE,15.0
BEL,DNK,240.0
BEL,DJI,2.0
BEL,DOM,7.0
BEL,ECU,8.0
BEL,EGY,44.0
BEL,SLV,38.0
BEL,GNQ,2.0
BEL,ERI,2543.0
BEL,ETH,1744.0
BEL,FRO,13.0
BEL,FJI,14.0
BEL,FIN,193.0
BEL,FRA,31743.0
BEL,GAB,412.0
BEL,GMB,35.0
BEL,DEU,8035.0
BEL,GHA,4.0
BEL,GRC,85.0
BEL,GUM,3.0
BEL,GTM,51.0
BEL,GIN,2.0
BEL,GUY,12.0
BEL,HTI,38.0
BEL,HND,8.0
BEL,HKG,10.0
BEL,HUN,765.0
BEL,ISL,3.0
BEL,IND,19.0
BEL,IDN,50.0
BEL,IRQ,13.0
BEL,IRL,255.0
BEL,ISR,46.0
BEL,ITA,9062.0
BEL,JOR,18.0
BEL,KEN,3.0
BEL,KWT,5.0
BEL,LAO,2.0
BEL,LBN,6.0
BEL,LSO,12.0
BEL,LBR,22.0
BEL,LBY,12.0
BEL,LUX,5869.0
BEL,MKD,70.0
BEL,MDG,67.0
BEL,MWI,9.0
BEL,MUS,39.0
BEL,MEX,127.0
BEL,FSM,7.0
BEL,MCO,259.0
BEL,MAR,20.0
BEL,MOZ,33.0
BEL,MMR,10.0
BEL,NAM,47.0
BEL,NLD,30962.0
BEL,NCL,3.0
BEL,NZL,176.0
BEL,NIC,20.0
BEL,NER,21.0
BEL,NGA,65.0
BEL,NOR,310.0
BEL,OMN,1.0
BEL,PAK,1.0
BEL,PAN,22.0
BEL,PNG,11.0
BEL,PRY,3.0
BEL,PER,245.0
BEL,PHL,22.0
BEL,POL,162.0
BEL,PRT,85.0
BEL,QAT,5.0
BEL,REU,3.0
BEL,ROU,726.0
BEL,RWA,21667.0
BEL,SMR,3.0
BEL,STP,7.0
BEL,SAU,2.0
BEL,SEN,1.0
BEL,SCG,386.0
BEL,SGP,9.0
BEL,SVK,6.0
BEL,SVN,102.0
BEL,SOM,3777.0
BEL,ZAF,2358.0
BEL,ESP,4978.0
BEL,SDN,120.0
BEL,SUR,1.0
BEL,SWZ,5.0
BEL,SWE,504.0
BEL,CHE,4009.0
BEL,SYR,4.0
BEL,TZA,238.0
BEL,THA,37.0
BEL,TGO,30.0
BEL,TTO,4.0
BEL,TUN,27.0
BEL,TUR,442.0
BEL,UGA,60.0
BEL,GBR,17839.0
BEL,USA,52547.0
BEL,URY,47.0
BEL,VEN,231.0
BEL,PSE,27.0
BEL,YEM,17.0
BEL,ZMB,22.0
BEL,ZWE,133.0
BLZ,ATG,2.0
BLZ,ARG,10.0
BLZ,ABW,5.0
BLZ,BHS,5.0
BLZ,BRB,17.0
BLZ,BMU,3.0
BLZ,BOL,31.0
BLZ,CAN,38.0
BLZ,CYM,19.0
BLZ,CHL,15.0
BLZ,COL,5.0
BLZ,CRI,8.0
BLZ,CUB,24.0
BLZ,DNK,6.0
BLZ,DMA,3.0
BLZ,DOM,133.0
BLZ,SLV,5.0
BLZ,FIN,1.0
BLZ,FRA,748.0
BLZ,GUF,12.0
BLZ,GRD,8.0
BLZ,GTM,65.0
BLZ,GUY,1.0
BLZ,HTI,1.0
BLZ,HND,46.0
BLZ,HUN,3.0
BLZ,IRL,3.0
BLZ,JAM,234.0
BLZ,MEX,818.0
BLZ,ANT,18.0
BLZ,NZL,2.0
BLZ,NIC,23.0
BLZ,NGA,1.0
BLZ,NOR,1.0
BLZ,PAN,164.0
BLZ,PER,7.0
BLZ,PRI,5.0
BLZ,SCG,2.0
BLZ,ZAF,6.0
BLZ,ESP,67.0
BLZ,LCA,4.0
BLZ,SUR,12.0
BLZ,TTO,229.0
BLZ,GBR,24.0
BLZ,USA,2979.0
BLZ,URY,5.0
BLZ,VIR,2.0
BEN,AUT,13.0
BEN,BEL,12.0
BEN,BGR,1.0
BEN,BFA,861.0
BEN,BDI,4.0
BEN,CMR,628.0
BEN,CAN,12.0
BEN,CPV,182.0
BEN,CAF,101.0
BEN,TCD,7.0
BEN,COG,607.0
BEN,CIV,19970.0
BEN,CYP,3.0
BEN,DNK,6.0
BEN,DJI,7.0
BEN,EGY,1.0
BEN,ERI,3.0
BEN,ETH,593.0
BEN,FRA,280.0
BEN,GAB,159.0
BEN,GMB,2.0
BEN,DEU,63.0
BEN,GHA,21979.0
BEN,GRC,3.0
BEN,GLP,1.0
BEN,GIN,77.0
BEN,GNB,3.0
BEN,HUN,5.0
BEN,IND,110.0
BEN,IRL,1.0
BEN,ITA,50.0
BEN,KEN,15.0
BEN,LBR,9.0
BEN,MDG,14.0
BEN,MLI,1486.0
BEN,MTQ,1.0
BEN,MRT,42.0
BEN,NER,4270.0
BEN,NGA,4837.0
BEN,PAK,9.0
BEN,SEN,467.0
BEN,SCG,1.0
BEN,SLE,124.0
BEN,SOM,4.0
BEN,SDN,676.0
BEN,CHE,45.0
BEN,TZA,2.0
BEN,TGO,39804.0
BEN,UGA,30.0
BEN,GBR,32.0
BEN,USA,21.0
BEN,ZWE,17.0
BMU,ABW,2.0
BMU,AUS,5.0
BMU,BRB,4.0
BMU,CAN,16.0
BMU,CUB,55.0
BMU,DOM,21.0
BMU,FJI,1.0
BMU,FRA,10.0
BMU,GRD,2.0
BMU,JAM,2.0
BMU,MEX,4.0
BMU,ANT,3.0
BMU,NZL,62.0
BMU,ZAF,32.0
BMU,TTO,48.0
BMU,USA,3697.0
BTN,BGD,44.0
BTN,BGR,17.0
BTN,CHN,3.0
BTN,EGY,10.0
BTN,FRA,4.0
BTN,HKG,8.0
BTN,IND,32.0
BTN,MMR,9.0
BTN,NPL,2.0
BTN,PAK,10.0
BTN,LKA,2.0
BTN,TZA,3.0
BTN,USA,130.0
BOL,ARG,90166.0
BOL,AUS,9.0
BOL,AUT,17.0
BOL,BEL,14.0
BOL,BLZ,1.0
BOL,BRA,9035.0
BOL,BGR,1.0
BOL,BDI,2.0
BOL,KHM,3.0
BOL,CMR,7.0
BOL,CAN,543.0
BOL,TCD,2.0
BOL,CHL,8514.0
BOL,CHN,1.0
BOL,COL,178.0
BOL,COD,3.0
BOL,CRI,39.0
BOL,CUB,117.0
BOL,DNK,7.0
BOL,DOM,7.0
BOL,ECU,282.0
BOL,SLV,9.0
BOL,FRO,4.0
BOL,FLK,2.0
BOL,FIN,2.0
BOL,FRA,957.0
BOL,GUF,3.0
BOL,DEU,280.0
BOL,GHA,3.0
BOL,GRC,3.0
BOL,GTM,37.0
BOL,GUY,401.0
BOL,HND,17.0
BOL,HUN,15.0
BOL,IDN,21.0
BOL,IRL,4.0
BOL,ISR,11.0
BOL,ITA,66.0
BOL,JPN,3.0
BOL,JOR,7.0
BOL,MEX,3.0
BOL,MMR,26.0
BOL,ANT,2.0
BOL,NIC,18.0
BOL,NGA,1.0
BOL,NOR,2.0
BOL,PAN,42.0
BOL,PRY,211.0
BOL,PER,4171.0
BOL,PHL,9.0
BOL,SEN,4.0
BOL,SCG,1.0
BOL,SLE,2.0
BOL,SGP,2.0
BOL,ZAF,2.0
BOL,ESP,87.0
BOL,SUR,20.0
BOL,SWE,12.0
BOL,CHE,59.0
BOL,TZA,6.0
BOL,THA,16.0
BOL,TTO,4.0
BOL,TUR,1.0
BOL,GBR,31.0
BOL,USA,2340.0
BOL,URY,1624.0
BOL,VEN,1047.0
BIH,ALB,37.0
BIH,DZA,5.0
BIH,AGO,9.0
BIH,ARG,248.0
BIH,AUS,6312.0
BIH,AUT,16008.0
BIH,BHR,2.0
BIH,BGD,1.0
BIH,BEL,1021.0
BIH,BEN,3.0
BIH,BMU,7.0
BIH,BOL,4.0
BIH,BRA,97.0
BIH,BGR,19.0
BIH,BFA,2.0
BIH,BDI,7.0
BIH,KHM,20.0
BIH,CMR,26.0
BIH,CAN,8753.0
BIH,CPV,6.0
BIH,TCD,2.0
BIH,CHL,24.0
BIH,CHN,6.0
BIH,COL,7.0
BIH,COD,20.0
BIH,CIV,22.0
BIH,HRV,611.0
BIH,CYP,100.0
BIH,CZE,2254.0
BIH,DNK,167.0
BIH,EGY,1.0
BIH,FJI,58.0
BIH,FIN,10.0
BIH,FRA,22096.0
BIH,DEU,36054.0
BIH,GHA,18.0
BIH,GRC,182.0
BIH,GUM,13.0
BIH,GIN,10.0
BIH,HKG,16.0
BIH,HUN,10167.0
BIH,ISL,2.0
BIH,IND,196.0
BIH,IRQ,9.0
BIH,IRL,37.0
BIH,ISR,31.0
BIH,ITA,8596.0
BIH,JOR,16.0
BIH,KWT,1.0
BIH,LBN,47.0
BIH,LBR,2.0
BIH,LIE,3.0
BIH,LUX,45.0
BIH,MKD,16.0
BIH,MLI,1.0
BIH,MEX,144.0
BIH,FSM,26.0
BIH,MCO,10.0
BIH,NAM,2.0
BIH,NLD,1424.0
BIH,NCL,5.0
BIH,NZL,261.0
BIH,NER,15.0
BIH,NGA,46.0
BIH,NOR,102.0
BIH,PAK,14.0
BIH,PAN,7.0
BIH,PNG,6.0
BIH,PER,6.0
BIH,POL,31265.0
BIH,PRT,6.0
BIH,QAT,45.0
BIH,ROU,691.0
BIH,RWA,1.0
BIH,SEN,12.0
BIH,SCG,88.0
BIH,SLE,4.0
BIH,SGP,14.0
BIH,SVK,892.0
BIH,SVN,618.0
BIH,ZAF,122.0
BIH,ESP,96.0
BIH,SDN,4.0
BIH,SWE,591.0
BIH,CHE,2896.0
BIH,SYR,1.0
BIH,TZA,34.0
BIH,TGO,21.0
BIH,TUR,4032.0
BIH,GBR,4648.0
BIH,USA,50710.0
BIH,URY,17.0
BIH,VUT,2.0
BIH,VEN,13.0
BIH,PSE,18.0
BIH,YEM,11.0
BIH,ZMB,187.0
BIH,ZWE,12.0
BWA,AGO,420.0
BWA,ARG,1.0
BWA,AUS,26.0
BWA,BRA,3.0
BWA,CAN,19.0
BWA,CIV,2.0
BWA,DNK,1.0
BWA,FRA,46.0
BWA,DEU,1.0
BWA,HUN,1.0
BWA,IND,82.0
BWA,LSO,99.0
BWA,MWI,56.0
BWA,MUS,6.0
BWA,NAM,537.0
BWA,NZL,3.0
BWA,PAK,6.0
BWA,REU,2.0
BWA,SYC,17.0
BWA,ZAF,61129.0
BWA,SDN,8.0
BWA,SWZ,52.0
BWA,TZA,4.0
BWA,GBR,2399.0
BWA,USA,40.0
BWA,ZMB,1682.0
BWA,ZWE,341.0
BRA,DZA,1.0
BRA,AGO,5.0
BRA,ARG,49290.0
BRA,ABW,2.0
BRA,AUS,63.0
BRA,AUT,157.0
BRA,BRB,2.0
BRA,BEL,135.0
BRA,BLZ,3.0
BRA,BEN,25.0
BRA,BOL,5733.0
BRA,BIH,1.0
BRA,BGR,7.0
BRA,BDI,3.0
BRA,KHM,4.0
BRA,CMR,11.0
BRA,CAN,2009.0
BRA,CPV,41.0
BRA,CYM,2.0
BRA,TCD,2.0
BRA,CHL,616.0
BRA,CHN,77.0
BRA,COL,1796.0
BRA,COD,333.0
BRA,CRI,43.0
BRA,CIV,62.0
BRA,CUB,6.0
BRA,CYP,5.0
BRA,CZE,2.0
BRA,DNK,71.0
BRA,DOM,18.0
BRA,ECU,232.0
BRA,EGY,4.0
BRA,SLV,43.0
BRA,ERI,1.0
BRA,ETH,7.0
BRA,FRO,7.0
BRA,FLK,1.0
BRA,FJI,6.0
BRA,FIN,20.0
BRA,FRA,9316.0
BRA,GUF,508.0
BRA,PYF,1.0
BRA,GAB,2.0
BRA,DEU,1339.0
BRA,GHA,5.0
BRA,GIB,11.0
BRA,GRC,31.0
BRA,GUM,2.0
BRA,GTM,64.0
BRA,GIN,21.0
BRA,GUY,346.0
BRA,HND,40.0
BRA,HKG,15.0
BRA,HUN,60.0
BRA,IDN,125.0
BRA,IRQ,12.0
BRA,IRL,42.0
BRA,ISR,435.0
BRA,ITA,603.0
BRA,JPN,247.0
BRA,JOR,25.0
BRA,PRK,2.0
BRA,KOR,1.0
BRA,LBN,1.0
BRA,LBY,1.0
BRA,LUX,4.0
BRA,MKD,2.0
BRA,MRT,132.0
BRA,MUS,3.0
BRA,MEX,6.0
BRA,FSM,3.0
BRA,MCO,4.0
BRA,MNG,11.0
BRA,MAR,2.0
BRA,MOZ,52.0
BRA,MMR,151.0
BRA,NAM,12.0
BRA,NLD,2.0
BRA,ANT,5.0
BRA,NZL,39.0
BRA,NIC,52.0
BRA,NER,303.0
BRA,NGA,948.0
BRA,NOR,65.0
BRA,OMN,2.0
BRA,PAN,115.0
BRA,PRY,15979.0
BRA,PER,2225.0
BRA,PHL,55.0
BRA,POL,3.0
BRA,PRT,1891.0
BRA,PRI,1.0
BRA,QAT,1.0
BRA,REU,4.0
BRA,RWA,4.0
BRA,SEN,8.0
BRA,SCG,14.0
BRA,SLE,3.0
BRA,SGP,3.0
BRA,SOM,2.0
BRA,ZAF,116.0
BRA,ESP,4404.0
BRA,SDN,1.0
BRA,SUR,679.0
BRA,SWZ,5.0
BRA,SWE,173.0
BRA,CHE,537.0
BRA,TZA,8.0
BRA,THA,92.0
BRA,TGO,431.0
BRA,TTO,10.0
BRA,TUN,3.0
BRA,TUR,51.0
BRA,GBR,3184.0
BRA,USA,14821.0
BRA,URY,20870.0
BRA,VEN,1963.0
BRA,PSE,25.0
BRA,YEM,12.0
BRA,ZWE,37.0
BRN,AUS,12.0
BRN,BGD,43.0
BRN,KHM,28.0
BRN,CAN,45.0
BRN,CHN,2.0
BRN,EGY,16.0
BRN,FJI,3.0
BRN,FRA,29.0
BRN,HKG,5.0
BRN,IND,206.0
BRN,IDN,71.0
BRN,IRQ,39.0
BRN,ISR,2.0
BRN,MAC,10.0
BRN,MYS,12.0
BRN,MEX,1.0
BRN,MMR,36.0
BRN,NZL,10.0
BRN,PAK,10.0
BRN,PHL,31.0
BRN,SGP,81.0
BRN,THA,7.0
BRN,TUR,10.0
BRN,GBR,4.0
BRN,USA,46.0
BRN,PSE,5.0
BRN,YEM,153.0
BGR,ALB,7.0
BGR,DZA,70.0
BGR,AGO,22.0
BGR,ARG,45.0
BGR,AUS,1339.0
BGR,AUT,3383.0
BGR,BHR,303.0
BGR,BGD,1.0
BGR,BEL,147.0
BGR,BEN,2.0
BGR,BMU,2.0
BGR,BOL,16.0
BGR,BIH,93.0
BGR,BRA,793.0
BGR,BFA,2.0
BGR,KHM,17.0
BGR,CAN,900.0
BGR,CPV,5.0
BGR,CHL,76.0
BGR,CHN,5.0
BGR,CRI,4.0
BGR,CIV,18.0
BGR,HRV,942.0
BGR,CUB,11.0
BGR,CYP,6.0
BGR,CZE,147.0
BGR,DNK,36.0
BGR,DOM,7.0
BGR,ECU,3.0
BGR,EGY,20.0
BGR,FRO,4.0
BGR,FJI,7.0
BGR,FIN,2.0
BGR,FRA,4710.0
BGR,DEU,393.0
BGR,GHA,15.0
BGR,GRC,283.0
BGR,GUM,2.0
BGR,GTM,5.0
BGR,GIN,8.0
BGR,GUY,4.0
BGR,HND,3.0
BGR,HKG,13.0
BGR,HUN,72539.0
BGR,IND,161.0
BGR,IDN,46.0
BGR,IRN,36.0
BGR,IRQ,1193.0
BGR,IRL,24.0
BGR,ISR,35563.0
BGR,ITA,1179.0
BGR,JOR,6.0
BGR,KWT,277.0
BGR,LAO,2.0
BGR,LBN,3258.0
BGR,LBR,2.0
BGR,LBY,5.0
BGR,LUX,3.0
BGR,MKD,163.0
BGR,MWI,1.0
BGR,MUS,1.0
BGR,MEX,34.0
BGR,FSM,3.0
BGR,MCO,2.0
BGR,MAR,9.0
BGR,MMR,10.0
BGR,NAM,8.0
BGR,NLD,304.0
BGR,NZL,165.0
BGR,NIC,33.0
BGR,NER,12.0
BGR,NGA,37.0
BGR,NOR,16.0
BGR,OMN,58.0
BGR,PAK,12.0
BGR,PAN,10.0
BGR,PNG,6.0
BGR,PER,28.0
BGR,PHL,20.0
BGR,POL,2190.0
BGR,PRT,1.0
BGR,QAT,3121.0
BGR,ROU,64477.0
BGR,SAU,87.0
BGR,SEN,10.0
BGR,SCG,895.0
BGR,SLE,3.0
BGR,SGP,12.0
BGR,SVK,58.0
BGR,SVN,268.0
BGR,ZAF,16.0
BGR,ESP,21.0
BGR,SWE,106.0
BGR,CHE,449.0
BGR,SYR,242.0
BGR,THA,34.0
BGR,TGO,17.0
BGR,TTO,4.0
BGR,TUN,12.0
BGR,TUR,282561.0
BGR,ARE,11.0
BGR,GBR,2.0
BGR,USA,8601.0
BGR,URY,15.0
BGR,PSE,2412.0
BGR,YEM,1484.0
BGR,ZMB,3.0
BGR,ZWE,22.0
BFA,AFG,4.0
BFA,AGO,3.0
BFA,ARG,3.0
BFA,ABW,2.0
BFA,AUS,1.0
BFA,AUT,9.0
BFA,BGD,10.0
BFA,BEL,8.0
BFA,BEN,1560.0
BFA,BWA,2.0
BFA,BRA,7.0
BFA,KHM,8.0
BFA,CMR,307.0
BFA,CAN,12.0
BFA,CPV,2077.0
BFA,CAF,3.0
BFA,CHN,4.0
BFA,COG,3.0
BFA,CIV,402537.0
BFA,CUB,9.0
BFA,DNK,3.0
BFA,DOM,6.0
BFA,EGY,3.0
BFA,ETH,64.0
BFA,FRA,142.0
BFA,GAB,17.0
BFA,DEU,45.0
BFA,GHA,14.0
BFA,GRC,2.0
BFA,GLP,38.0
BFA,GIN,882.0
BFA,GNB,52.0
BFA,HKG,9.0
BFA,HUN,1.0
BFA,IND,1508.0
BFA,IRQ,2.0
BFA,ISR,89.0
BFA,ITA,36.0
BFA,KEN,2.0
BFA,LBR,227.0
BFA,MDG,2.0
BFA,MLI,30237.0
BFA,MTQ,34.0
BFA,MRT,483.0
BFA,MAR,1.0
BFA,ANT,7.0
BFA,NER,5555.0
BFA,NGA,920.0
BFA,PAK,119.0
BFA,SEN,7443.0
BFA,SLE,17.0
BFA,SGP,9.0
BFA,ZAF,6.0
BFA,SDN,87.0
BFA,CHE,32.0
BFA,TGO,4658.0
BFA,TTO,3.0
BFA,TUN,2.0
BFA,TUR,8.0
BFA,UGA,4.0
BFA,GBR,16.0
BFA,USA,22.0
BFA,PSE,4.0
BFA,YEM,14.0
BFA,ZWE,184.0
BDI,AGO,3.0
BDI,ARG,2.0
BDI,AUS,2.0
BDI,AUT,4.0
BDI,BGD,2.0
BDI,BEL,3.0
BDI,BEN,5.0
BDI,BRA,4.0
BDI,KHM,1.0
BDI,CMR,50.0
BDI,CAN,22.0
BDI,CAF,274.0
BDI,TCD,262.0
BDI,COM,1.0
BDI,COD,7.0
BDI,COG,262.0
BDI,CIV,12.0
BDI,DNK,1.0
BDI,DJI,246.0
BDI,EGY,1.0
BDI,GNQ,3.0
BDI,ERI,41.0
BDI,ETH,5076.0
BDI,FRA,45.0
BDI,GAB,1358.0
BDI,GMB,19.0
BDI,DEU,18.0
BDI,HKG,2.0
BDI,HUN,1.0
BDI,IND,270.0
BDI,ITA,15.0
BDI,KEN,551.0
BDI,MDG,194.0
BDI,MLI,2.0
BDI,MYT,24.0
BDI,PAK,21.0
BDI,STP,3.0
BDI,SLE,4.0
BDI,SGP,2.0
BDI,SOM,60.0
BDI,SDN,25018.0
BDI,CHE,13.0
BDI,TZA,83203.0
BDI,UGA,76651.0
BDI,GBR,5.0
BDI,USA,22.0
BDI,ZWE,180.0
KHM,ARG,2.0
KHM,AUS,142.0
KHM,AUT,130.0
KHM,BGD,38.0
KHM,BEL,45.0
KHM,BRA,3.0
KHM,BGR,5.0
KHM,BDI,2.0
KHM,CAN,192.0
KHM,TCD,1.0
KHM,CHN,8.0
KHM,CUB,7.0
KHM,DNK,34.0
KHM,DOM,2.0
KHM,EGY,2.0
KHM,FJI,31.0
KHM,FIN,1.0
KHM,FRA,4508.0
KHM,PYF,4.0
KHM,DEU,558.0
KHM,GHA,1.0
KHM,GRC,26.0
KHM,GUM,6.0
KHM,HKG,21.0
KHM,HUN,6.0
KHM,IND,8.0
KHM,IDN,1278.0
KHM,IRL,14.0
KHM,ITA,496.0
KHM,JPN,3.0
KHM,KEN,10.0
KHM,KIR,2.0
KHM,LAO,1222.0
KHM,LUX,2.0
KHM,MAC,10.0
KHM,MKD,1.0
KHM,MDG,9.0
KHM,MEX,45.0
KHM,MCO,2.0
KHM,MMR,647.0
KHM,NLD,1.0
KHM,ANT,4.0
KHM,NCL,67.0
KHM,NZL,63.0
KHM,NGA,3.0
KHM,NOR,4.0
KHM,PAK,33.0
KHM,PHL,470.0
KHM,PRT,3.0
KHM,SCG,7.0
KHM,SGP,4.0
